story_id,person,type,aliases,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
44,Person-1,protagonist,['men'],7,said the wise men if we only knew what things your sons admire the most we might then be able to tell what kind of men they will be,10,319.0,O king,Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place,O king [SEP] said the wise men if we only knew what things your sons admire the most we might then be able to tell what kind of men they will be [SEP] Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place,1
44,Person-1,protagonist,['men'],11,The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each,10,319.0,Have the boys come before you and then ask them what you please,The first who came into the room was Robert,Have the boys come before you and then ask them what you please [SEP] The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each [SEP] The first who came into the room was Robert,1
44,Person-1,protagonist,['men'],14,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,10,319.0,He was a tall willful lad and was nick-named Short Stocking,A hawk answered Robert,He was a tall willful lad and was nick-named Short Stocking [SEP] Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert,0
44,Person-1,protagonist,['men'],19,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,10,319.0,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,An eagle answered William,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William,0
44,Person-1,protagonist,['men'],25,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,10,319.0,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,A star-ling said Henry,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A star-ling said Henry,0
44,Person-1,protagonist,['men'],28,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king,10,319.0,I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor,We find said they that your eldest son Robert will be bold and gallant,I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor [SEP] Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king [SEP] We find said they that your eldest son Robert will be bold and gallant,1
44,Person-1,protagonist,['men'],36,Years passed by and the three boys had grown up to be men,10,319.0,He will be loved at home and re-spect-ed abroad and he will die in peace after having gained great pos-ses-sions,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,He will be loved at home and re-spect-ed abroad and he will die in peace after having gained great pos-ses-sions [SEP] Years passed by and the three boys had grown up to be men [SEP] King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,0
44,Person-1,protagonist,['men'],38,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,10,319.0,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,So it hap-pened in the end very much as the wise men had fore-told,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told,1
44,Person-1,protagonist,['men'],39,So it hap-pened in the end very much as the wise men had fore-told,10,319.0,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,Robert the Short Stocking was bold and reckless like the hawk which he so much admired,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told [SEP] Robert the Short Stocking was bold and reckless like the hawk which he so much admired,1
44,Person-1,protagonist,['men'],43,He led a wicked life and was killed by one of his own men while hunting in the forest,10,319.0,William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people,And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people [SEP] He led a wicked life and was killed by one of his own men while hunting in the forest [SEP] And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,1
44,Person-2,neutral,['king'],1,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,10,231.0,,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,[SEP] There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,1
44,Person-2,neutral,['king'],2,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,10,231.0,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,I am thinking he said of what my sons may do after I am dead,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter [SEP] I am thinking he said of what my sons may do after I am dead,1
44,Person-2,neutral,['king'],5,Indeed I am at a loss to know which one of the three ought to be the king when I am gone,10,231.0,For unless they are wise and strong they cannot keep the kingdom which I have won for them,O king,For unless they are wise and strong they cannot keep the kingdom which I have won for them [SEP] Indeed I am at a loss to know which one of the three ought to be the king when I am gone [SEP] O king,1
44,Person-2,neutral,['king'],6,O king,10,231.0,Indeed I am at a loss to know which one of the three ought to be the king when I am gone,said the wise men if we only knew what things your sons admire the most we might then be able to tell what kind of men they will be,Indeed I am at a loss to know which one of the three ought to be the king when I am gone [SEP] O king [SEP] said the wise men if we only knew what things your sons admire the most we might then be able to tell what kind of men they will be,1
44,Person-2,neutral,['king'],9,The plan is well worth trying at least said the king,10,231.0,Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place,Have the boys come before you and then ask them what you please,Perhaps by asking each one of them a few ques-tions we can find out which one of them will be best fitted to rule in your place [SEP] The plan is well worth trying at least said the king [SEP] Have the boys come before you and then ask them what you please,1
44,Person-2,neutral,['king'],22,It is feared by all other birds and is there-fore the king of them all,10,231.0,I would rather be an eagle because it is strong and brave,Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,I would rather be an eagle because it is strong and brave [SEP] It is feared by all other birds and is there-fore the king of them all [SEP] Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,0
44,Person-2,neutral,['king'],28,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king,10,231.0,I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor,We find said they that your eldest son Robert will be bold and gallant,I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor [SEP] Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king [SEP] We find said they that your eldest son Robert will be bold and gallant,0
44,Person-2,neutral,['king'],37,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,10,231.0,Years passed by and the three boys had grown up to be men,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,Years passed by and the three boys had grown up to be men [SEP] King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,1
44,Person-2,neutral,['king'],38,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,10,231.0,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,So it hap-pened in the end very much as the wise men had fore-told,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told,0
44,Person-2,neutral,['king'],44,And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,10,231.0,He led a wicked life and was killed by one of his own men while hunting in the forest,,He led a wicked life and was killed by one of his own men while hunting in the forest [SEP] And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France [SEP],0
44,Person-3,neutral,['bird'],14,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,7,141.0,He was a tall willful lad and was nick-named Short Stocking,A hawk answered Robert,He was a tall willful lad and was nick-named Short Stocking [SEP] Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert,0
44,Person-3,neutral,['bird'],16,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,7,141.0,A hawk answered Robert,The next who came was young William his father's name-sake and pet,A hawk answered Robert [SEP] I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight [SEP] The next who came was young William his father's name-sake and pet,0
44,Person-3,neutral,['bird'],19,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,7,141.0,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,An eagle answered William,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William,0
44,Person-3,neutral,['bird'],22,It is feared by all other birds and is there-fore the king of them all,7,141.0,I would rather be an eagle because it is strong and brave,Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,I would rather be an eagle because it is strong and brave [SEP] It is feared by all other birds and is there-fore the king of them all [SEP] Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,0
44,Person-3,neutral,['bird'],25,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,7,141.0,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,A star-ling said Henry,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A star-ling said Henry,0
44,Person-4,neutral,['Wil-liam'],1,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,2,175.0,,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,[SEP] There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,0
44,Person-4,neutral,['Wil-liam'],2,One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter,2,175.0,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons,I am thinking he said of what my sons may do after I am dead,There was once a great king of England who was called Wil-liam the Con-quer-or and he had three sons [SEP] One day King Wil-liam seemed to be thinking of something that made him feel very sad and the wise men who were about him asked him what was the matter [SEP] I am thinking he said of what my sons may do after I am dead,0
44,Person-4,neutral,['Wil-liam'],17,The next who came was young William his father's name-sake and pet,2,175.0,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight [SEP] The next who came was young William his father's name-sake and pet [SEP] His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,0
44,Person-4,neutral,['Wil-liam'],20,An eagle answered William,2,175.0,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,I would rather be an eagle because it is strong and brave,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William [SEP] I would rather be an eagle because it is strong and brave,0
44,Person-4,neutral,['Wil-liam'],31,The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds,2,175.0,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,He will lead a wicked life and will die a shameful death,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison [SEP] The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds [SEP] He will lead a wicked life and will die a shameful death,0
44,Person-4,neutral,['Wil-liam'],37,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,2,175.0,Years passed by and the three boys had grown up to be men,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,Years passed by and the three boys had grown up to be men [SEP] King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,0
44,Person-4,neutral,['Wil-liam'],38,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,2,175.0,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,So it hap-pened in the end very much as the wise men had fore-told,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told,0
44,Person-4,neutral,['Wil-liam'],42,William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people,2,175.0,He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,He led a wicked life and was killed by one of his own men while hunting in the forest,He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died [SEP] William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people [SEP] He led a wicked life and was killed by one of his own men while hunting in the forest,0
44,Person-5,neutral,['boys'],10,Have the boys come before you and then ask them what you please,2,132.0,The plan is well worth trying at least said the king,The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each,The plan is well worth trying at least said the king [SEP] Have the boys come before you and then ask them what you please [SEP] The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each,1
44,Person-5,neutral,['boys'],14,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,2,132.0,He was a tall willful lad and was nick-named Short Stocking,A hawk answered Robert,He was a tall willful lad and was nick-named Short Stocking [SEP] Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert,0
44,Person-5,neutral,['boys'],19,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,2,132.0,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red,An eagle answered William,His face was jolly and round and because he had red hair he was nicknamed Rufus or the Red [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William,0
44,Person-5,neutral,['boys'],25,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,2,132.0,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,A star-ling said Henry,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar [SEP] Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A star-ling said Henry,0
44,Person-5,neutral,['boys'],36,Years passed by and the three boys had grown up to be men,2,132.0,He will be loved at home and re-spect-ed abroad and he will die in peace after having gained great pos-ses-sions,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,He will be loved at home and re-spect-ed abroad and he will die in peace after having gained great pos-ses-sions [SEP] Years passed by and the three boys had grown up to be men [SEP] King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,1
44,Person-6,neutral,['Henry'],23,Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,5,116.0,It is feared by all other birds and is there-fore the king of them all,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,It is feared by all other birds and is there-fore the king of them all [SEP] Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look [SEP] He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,0
44,Person-6,neutral,['Henry'],26,A star-ling said Henry,5,116.0,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A star-ling said Henry [SEP] I would rather be a star-ling because it is good-mannered and kind and a joy to every one who sees it and it never tries to rob or abuse its neigh-bor,1
44,Person-6,neutral,['Henry'],33,The youngest son Henry will be wise and prudent and peaceful,5,116.0,He will lead a wicked life and will die a shameful death,He will go to war only when he is forced to do so by his enemies,He will lead a wicked life and will die a shameful death [SEP] The youngest son Henry will be wise and prudent and peaceful [SEP] He will go to war only when he is forced to do so by his enemies,0
44,Person-6,neutral,['Henry'],38,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,5,116.0,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,So it hap-pened in the end very much as the wise men had fore-told,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told,0
44,Person-6,neutral,['Henry'],44,And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,5,116.0,He led a wicked life and was killed by one of his own men while hunting in the forest,,He led a wicked life and was killed by one of his own men while hunting in the forest [SEP] And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France [SEP],1
44,Person-7,neutral,['Robert'],12,The first who came into the room was Robert,5,91.0,The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each,He was a tall willful lad and was nick-named Short Stocking,The wise men talked with one another for a little while and then agreed that the young princes should be brought in one at a time and that the same ques-tions should be put to each [SEP] The first who came into the room was Robert [SEP] He was a tall willful lad and was nick-named Short Stocking,1
44,Person-7,neutral,['Robert'],15,A hawk answered Robert,5,91.0,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert [SEP] I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,0
44,Person-7,neutral,['Robert'],29,We find said they that your eldest son Robert will be bold and gallant,5,91.0,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king [SEP] We find said they that your eldest son Robert will be bold and gallant [SEP] He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,0
44,Person-7,neutral,['Robert'],38,Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold,5,91.0,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone,So it hap-pened in the end very much as the wise men had fore-told,King William lay upon his death-bed and again he thought of what would become of his sons when he was gone [SEP] Then he re-mem-bered what the wise men had told him and so he de-clared that Robert should have the lands which he held in France that William should be the King of England and that Henry should have no land at all but only a chest of gold [SEP] So it hap-pened in the end very much as the wise men had fore-told,0
44,Person-7,neutral,['Robert'],40,Robert the Short Stocking was bold and reckless like the hawk which he so much admired,5,91.0,So it hap-pened in the end very much as the wise men had fore-told,He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,So it hap-pened in the end very much as the wise men had fore-told [SEP] Robert the Short Stocking was bold and reckless like the hawk which he so much admired [SEP] He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,1
44,Person-8,neutral,['eagle'],20,An eagle answered William,3,40.0,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,I would rather be an eagle because it is strong and brave,Fair sir said the wise man answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] An eagle answered William [SEP] I would rather be an eagle because it is strong and brave,1
44,Person-8,neutral,['eagle'],21,I would rather be an eagle because it is strong and brave,3,40.0,An eagle answered William,It is feared by all other birds and is there-fore the king of them all,An eagle answered William [SEP] I would rather be an eagle because it is strong and brave [SEP] It is feared by all other birds and is there-fore the king of them all,1
44,Person-8,neutral,['eagle'],31,The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds,3,40.0,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,He will lead a wicked life and will die a shameful death,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison [SEP] The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds [SEP] He will lead a wicked life and will die a shameful death,0
44,Person-9,neutral,['hawk'],15,A hawk answered Robert,3,40.0,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,Fair sir said one of the men answer me this question If instead of being a boy it had pleased God that you should be a bird what kind of a bird would you rather be [SEP] A hawk answered Robert [SEP] I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,1
44,Person-9,neutral,['hawk'],16,I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight,3,40.0,A hawk answered Robert,The next who came was young William his father's name-sake and pet,A hawk answered Robert [SEP] I would rather be a hawk for no other bird reminds one so much of a bold and gallant knight [SEP] The next who came was young William his father's name-sake and pet,1
44,Person-9,neutral,['hawk'],40,Robert the Short Stocking was bold and reckless like the hawk which he so much admired,3,40.0,So it hap-pened in the end very much as the wise men had fore-told,He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,So it hap-pened in the end very much as the wise men had fore-told [SEP] Robert the Short Stocking was bold and reckless like the hawk which he so much admired [SEP] He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,0
44,Person-10,neutral,['son'],29,We find said they that your eldest son Robert will be bold and gallant,3,49.0,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,Then the wise men talked with one another for a little while and when they had agreed among themselves they spoke to the king [SEP] We find said they that your eldest son Robert will be bold and gallant [SEP] He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,1
44,Person-10,neutral,['son'],31,The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds,3,49.0,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison,He will lead a wicked life and will die a shameful death,He will do some great deeds and make a name for himself but in the end he will be over-come by his foes and will die in prison [SEP] The second son William will be as brave and strong as the eagle but he will be feared and hated for his cruel deeds [SEP] He will lead a wicked life and will die a shameful death,1
44,Person-10,neutral,['son'],33,The youngest son Henry will be wise and prudent and peaceful,3,49.0,He will lead a wicked life and will die a shameful death,He will go to war only when he is forced to do so by his enemies,He will lead a wicked life and will die a shameful death [SEP] The youngest son Henry will be wise and prudent and peaceful [SEP] He will go to war only when he is forced to do so by his enemies,1
44,Person-11,neutral,['father'],41,He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died,2,65.0,Robert the Short Stocking was bold and reckless like the hawk which he so much admired,William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people,Robert the Short Stocking was bold and reckless like the hawk which he so much admired [SEP] He lost all the lands that his father had left him and was at last shut up in prison where he was kept until he died [SEP] William Rufus was so over-bear-ing and cruel that he was feared and hated by all his people,1
44,Person-11,neutral,['father'],44,And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France,2,65.0,He led a wicked life and was killed by one of his own men while hunting in the forest,,He led a wicked life and was killed by one of his own men while hunting in the forest [SEP] And Henry the Handsome Scholar had not only the chest of gold for his own but he became by and by the King of England and the ruler of all the lands that his father had had in France [SEP],0
44,Person-12,neutral,['brother'],23,Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look,1,14.0,It is feared by all other birds and is there-fore the king of them all,He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,It is feared by all other birds and is there-fore the king of them all [SEP] Lastly came the youngest brother Henry with quiet steps and a sober thought-ful look [SEP] He had been taught to read and write and for that reason he was nick-named Beau-clerc or the Hand-some Schol-ar,1
45,Person-1,protagonist,['man'],1,There was a man named Cin-cin-na tus who lived on a little farm not far from the city of Rome,4,412.0,,He had once been rich and had held the highest office in the land but in one way or another he had lost all his wealth,[SEP] There was a man named Cin-cin-na tus who lived on a little farm not far from the city of Rome [SEP] He had once been rich and had held the highest office in the land but in one way or another he had lost all his wealth,1
45,Person-1,protagonist,['man'],7,Now there lived among the mountains not far away a tribe of fierce half-wild men who were at war with the Roman people,4,412.0,He will help you,They per-suad-ed another tribe of bold war-riors to help them and then marched toward the city plun-der-ing and robbing as they came,He will help you [SEP] Now there lived among the mountains not far away a tribe of fierce half-wild men who were at war with the Roman people [SEP] They per-suad-ed another tribe of bold war-riors to help them and then marched toward the city plun-der-ing and robbing as they came,0
45,Person-1,protagonist,['man'],9,They boasted that they would tear down the walls of Rome and burn the houses and kill all the men and make slaves of the women and children,4,412.0,They per-suad-ed another tribe of bold war-riors to help them and then marched toward the city plun-der-ing and robbing as they came,At first the Romans who were very proud and brave did not think there was much danger,They per-suad-ed another tribe of bold war-riors to help them and then marched toward the city plun-der-ing and robbing as they came [SEP] They boasted that they would tear down the walls of Rome and burn the houses and kill all the men and make slaves of the women and children [SEP] At first the Romans who were very proud and brave did not think there was much danger,0
45,Person-1,protagonist,['man'],11,Every man in Rome was a soldier and the army which went out to fight the robbers was the finest in the world,4,412.0,At first the Romans who were very proud and brave did not think there was much danger,No one staid at home with the women and children and boys but the white-haired Fathers as they were called who made the laws for the city and a small company of men who guarded the walls,At first the Romans who were very proud and brave did not think there was much danger [SEP] Every man in Rome was a soldier and the army which went out to fight the robbers was the finest in the world [SEP] No one staid at home with the women and children and boys but the white-haired Fathers as they were called who made the laws for the city and a small company of men who guarded the walls,1
45,Person-1,protagonist,['man'],12,No one staid at home with the women and children and boys but the white-haired Fathers as they were called who made the laws for the city and a small company of men who guarded the walls,4,412.0,Every man in Rome was a soldier and the army which went out to fight the robbers was the finest in the world,Everybody thought that it would be an easy thing to drive the men of the mountains back to the place where they belonged,Every man in Rome was a soldier and the army which went out to fight the robbers was the finest in the world [SEP] No one staid at home with the women and children and boys but the white-haired Fathers as they were called who made the laws for the city and a small company of men who guarded the walls [SEP] Everybody thought that it would be an easy thing to drive the men of the mountains back to the place where they belonged,0
