storyID,story,sentenceID,sentence,kepedulian,menyakiti,keadilan,kecurangan,loyalitas,pengkhianatan,otoritas,pembangkangan,kesucian,kemerosotan,kebebasan,penindasan,kepedulian_prob,menyakiti_prob,keadilan_prob,kecurangan_prob,loyalitas_prob,pengkhianatan_prob,otoritas_prob,pembangkangan_prob,kesucian_prob,kemerosotan_prob,kebebasan_prob,penindasan_prob,positive_label_count,max_confidence
43,Sang Kancil dan Gajah Sakti,5,Gajah itu mampu mengendalikan air hujan dan memancarkannya ke hutan untuk menyelamatkan semua makhluk hidup di sana.,1,0,0,0,0,0,0,0,0,0,0,0,0.9972338080406189,4.7221175918821245e-05,0.00019651438924483955,3.6375364288687706e-05,0.00012480668374337256,9.72239940892905e-05,0.00024067936465144157,5.756573227699846e-05,0.0001728808565530926,9.018178388942033e-05,0.00020689085067715496,0.0004515209002420306,1,0.9972338080406189
43,Sang Kancil dan Gajah Sakti,11,"Mereka mengalirkan air itu ke seluruh hutan, menyelamatkan semua makhluk hidup di sana dari kekeringan yang mematikan.",1,0,0,0,0,0,0,0,0,0,0,0,0.9973492622375488,4.522295785136521e-05,0.00020209648937452585,3.709281372721307e-05,0.00011838371574413031,9.879173740046099e-05,0.00018273195018991828,5.7753612054511905e-05,0.0002634206030052155,0.00017593168013263494,0.00019859735039062798,0.0004564542614389211,1,0.9973492622375488
44,Legenda Gunung Bromo,4,"Salah satu pemimpin suku Tengger, bernama Bima, sangat mencintai putrinya yang bernama Rara Anteng.",1,0,0,0,0,0,0,0,0,0,0,0,0.9936476349830627,5.482090273289941e-05,0.0004997279611416161,3.4927496017189696e-05,0.00012793997302651405,9.946951468009502e-05,0.00024557168944738805,5.8507179346634075e-05,0.0001920391950989142,8.107750909402966e-05,0.00021172805281821638,0.00046948957606218755,1,0.9936476349830627
44,Legenda Gunung Bromo,13,Mereka menyuruh Rara Anteng untuk menarik perhatian Bromo dengan menawarkan diri sebagai korban sebagai tanda penghormatan kepada sang gunung.,0,0,0,0,0,0,1,0,0,0,0,0,0.00014040886890143156,4.920669016428292e-05,0.00017532244964968413,3.620302231865935e-05,0.00011509305477375165,0.00011135771637782454,0.9993537068367004,5.824870095239021e-05,0.00426469137892127,8.021366375032812e-05,0.00020748387032654136,0.0005760794738307595,1,0.9993537068367004
44,Legenda Gunung Bromo,19,"Dengan tindakan heroiknya, Jaka Seger berhasil menyelamatkan Rara Anteng dari nasib yang tragis.",1,0,0,0,0,0,0,0,0,0,0,0,0.9737153053283691,4.6383811422856525e-05,0.0002823731047101319,3.709606971824542e-05,0.00010520701471250504,9.833392687141895e-05,0.000302196218399331,6.166501407278702e-05,0.0042835804633796215,8.061663538683206e-05,0.00019524103845469654,0.0004615137295331806,1,0.9737153053283691
44,Legenda Gunung Bromo,20,"Dewa gunung pun terkesan oleh keberanian dan cinta mereka, sehingga mereka memutuskan untuk mengakhiri kemarahannya dan memberkati suku Tengger dengan kesuburan dan kebahagiaan.",0,0,0,0,0,0,0,0,1,0,0,0,0.00172363908495754,4.737205381388776e-05,0.00018993081175722182,3.773592470679432e-05,0.00014282298798207194,0.00010172688780585304,0.00022985358373261988,6.363429565681145e-05,0.9995437264442444,8.109057671390474e-05,0.00021317657956387848,0.00046447242493741214,1,0.9995437264442444
45,Legenda Gunung Kelud,11,"Sejatinya, Dewi Kilisuci tidak tertarik pada keduanya dan ingin langsung menolak lamaran tersebut.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001417368184775114,4.856448867940344e-05,0.00015201578207779676,3.651041697594337e-05,0.00011172423546668142,9.810006304178387e-05,0.9930756092071533,5.7811139413388446e-05,0.0006726902211084962,8.152966620400548e-05,0.0002034440403804183,0.000477528985356912,1,0.9930756092071533
45,Legenda Gunung Kelud,12,"Akan tetapi karena tak enak hati menolak tanpa memiliki alasan, Dewi Kilisuci mengajukan suatu tantangan.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001334126282017678,4.905115201836452e-05,0.00015429216728080064,3.487101275823079e-05,0.00010928200936177745,9.510036034043878e-05,0.9987483024597168,5.885574864805676e-05,0.0006761159747838974,7.913570152595639e-05,0.00020891237363684922,0.0004644600267056376,1,0.9987483024597168
45,Legenda Gunung Kelud,24,Dewi Kilisuci berpikir keras untuk mencari alasan menolak keduanya.,0,0,0,0,0,0,1,0,0,0,0,0,0.00013003667118027806,4.886468013864942e-05,0.00015985842037480325,3.5481833037920296e-05,0.00010837212175829336,9.455652616452426e-05,0.8926562666893005,6.030605436535552e-05,0.0015994955319911242,8.264985081041232e-05,0.000211878475965932,0.00047120649833232164,1,0.8926562666893005
45,Legenda Gunung Kelud,32,"Saking cintanya dengan Dewi Kilisuci, Lembu Suro dan Mahesa Suro masuk ke dalam sumur tersebut untuk membuktikan kepada sang putri bahwa kedua sumur itu sudah selesai sesuai permintaan sang putri.",0,0,0,0,0,0,1,0,0,0,0,0,0.00013811928511131555,4.5939115807414055e-05,0.00017989278421737254,3.7755220546387136e-05,0.00011912282934645191,0.00011362658551661298,0.9927173852920532,5.9496353060239926e-05,0.000848250521812588,8.169910142896697e-05,0.00020760082406923175,0.00047212030040100217,1,0.9927173852920532
45,Legenda Gunung Kelud,33,"Ketika Lembu Suro dan Mahesa Suro ada di dalam sumur, Dewi Kilisuci memerintahkan kepada para prajurit Kerajaan Jenggala untuk menimbun sumur tersebut dengan batu.",0,0,0,0,0,0,1,0,0,0,0,0,0.00013723551819566637,5.1655169954756275e-05,0.00019594785408116877,3.7672787584597245e-05,0.00011174916289746761,0.00010611846664687619,0.9832727909088135,6.283022230491042e-05,0.00035761611070483923,8.134018571581692e-05,0.00020048012083861977,0.00045955576933920383,1,0.9832727909088135
45,Legenda Gunung Kelud,36,"Hanya saja hal yang Dewi Kilisuci tidak tahu, sebelum mati Lembu Suro sudah bersumpah dengan Bahasa Jawa.",0,0,0,0,0,0,1,0,0,0,0,0,0.00015709525905549526,4.8803492973092943e-05,0.00015467572666238993,3.5766828659689054e-05,0.0001090752484742552,9.955975110642612e-05,0.980195939540863,5.625536141451448e-05,0.09269948303699493,8.002540562301874e-05,0.0002026846632361412,0.0004706184845417738,1,0.980195939540863
46,Raden Cilik dari Gunung Merapi,12,"Desa mereka kembali subur dan makmur, dan warga desa memberikan penghormatan kepada Raden Cilik atas keberaniannya dan semangatnya yang pantang menyerah.",0,0,1,0,0,0,1,0,0,0,0,0,0.00013638286327477545,4.4093761971453205e-05,0.701801061630249,3.780273982556537e-05,0.00021765126439277083,9.807564492803067e-05,0.9984387755393982,5.87572758377064e-05,0.19498513638973236,9.47583612287417e-05,0.00020847459381911904,0.00046353961806744337,2,0.9984387755393982
47,Legenda Keris Taming Sari,2,Panji adalah seorang pemuda yang gagah berani dan penuh dengan kebajikan.,0,0,1,0,0,0,0,0,1,0,0,0,0.0001365426433039829,4.8601545131532475e-05,0.4344174861907959,3.74815717805177e-05,0.00012274888285901397,9.852699440671131e-05,0.00037844665348529816,7.397444278467447e-05,0.9833518862724304,8.209520456148311e-05,0.00021892855875194073,0.0004467118124011904,2,0.9833518862724304
48,Legenda Sungai Sempor,3,"Sungai Sempor bukan hanya sumber mata air bagi desa tersebut, tetapi juga menyimpan legenda yang dikenang oleh penduduk setempat turun-temurun.",0,0,0,0,0,0,1,0,0,0,0,0,0.0002574825193732977,4.720024662674405e-05,0.00032127476879395545,3.829304114333354e-05,0.00015254750906024128,0.00011807131522800773,0.9416065812110901,6.647138798143715e-05,0.0023259371519088745,8.878190419636667e-05,0.00020408988348208368,0.00046021424350328743,1,0.9416065812110901
48,Legenda Sungai Sempor,8,"Namun, kepala desa dan penduduk desa Sempor menolak dengan tegas.",0,0,0,0,0,0,1,0,0,0,0,0,0.00019021971093025059,4.861758498009294e-05,0.0002330771676497534,3.7741323467344046e-05,0.00011152475781273097,9.070287342183292e-05,0.9907100200653076,6.171647692099214e-05,0.0004460694908630103,8.528369653504342e-05,0.00020439598301891237,0.00046761814155615866,1,0.9907100200653076
48,Legenda Sungai Sempor,22,"Legenda Sungai Sempor menjadi cerita yang disampaikan dari generasi ke generasi, mengingatkan penduduk desa akan kekuatan iman dan keberanian dalam menghadapi cobaan hidup.",0,0,0,0,0,0,0,0,1,0,0,0,0.00023407959088217467,4.611740951077081e-05,0.0004977953503839672,3.691858728416264e-05,0.00013443244097288698,9.532442345516756e-05,0.003678729059174657,5.895674985367805e-05,0.9874487519264221,8.423475082963705e-05,0.00020978103566449136,0.0004604540590662509,1,0.9874487519264221
49,Asal Muasal Nama Daerah Magelang,34,Pangeran Purbaya memerintahkan untuk memakamkan jenazah Nyai Bogem di daerah tempat ia gugur dan menamakan desa tersebut sebagai Desa Bogeman.,0,0,0,0,0,0,1,0,0,0,0,0,0.00012576239532791078,4.419108881847933e-05,0.00021322781685739756,3.660671063698828e-05,0.00011136812099721283,9.825069719227031e-05,0.9404836297035217,5.7022811233764514e-05,0.0011920290999114513,8.118760160868987e-05,0.0002037430094787851,0.00044341309694573283,1,0.9404836297035217
49,Asal Muasal Nama Daerah Magelang,35,Kematian Kyai Keramat dan Nyai Bogem membuat Pangeran Purbaya memerintahkan Tumenggung Martoyuda untuk menangkap Raja Jin Sepanjang.,0,0,0,0,0,0,1,0,0,0,0,0,0.00016811072418931872,4.7982513933675364e-05,0.0002086070307996124,3.935230415663682e-05,0.00011007130524376407,0.00014875378110446036,0.9974949359893799,5.678518209606409e-05,0.00022384921612683684,8.278810855699703e-05,0.00019600222003646195,0.0004651591880246997,1,0.9974949359893799
52,Ciung Wanara,34,Persekongkolan antara Prabu Barma Wijaya Kusumah dan Dewi Pangrenyep berhasil.,0,0,0,0,0,0,0,0,1,0,0,0,0.00018089849618263543,4.6830220526317134e-05,0.0002975176030304283,3.7066150980535895e-05,0.00010894365550484508,9.434720413992181e-05,0.00021209979604464024,5.924966171733104e-05,0.9884905815124512,8.204879122786224e-05,0.00020775667508132756,0.00047159966197796166,1,0.9884905815124512
52,Ciung Wanara,37,Hanya saja Uwa Batara Lengser merasa bahwa ia tak pantas menghukum kesalahan yang sebenarnya tidak pernah terjadi karena merupakan kesalahan yang dibuat – buat oleh Prabu Barma Wijaya Kusumah untuk menyingkirkan sang permaisuri.,0,0,0,0,0,0,1,0,0,0,0,0,0.00016302791482303292,4.649505717679858e-05,0.00020752899581566453,3.745473804883659e-05,0.00010442421626066789,0.00012791692279279232,0.9880712032318115,6.161828059703112e-05,0.5987101197242737,8.109614282147959e-05,0.0002120506833307445,0.0004558079526759684,1,0.9880712032318115
52,Ciung Wanara,65,Uwa Batara Lengser tentu saja memberi saran kepada Ciung Wanara untuk menantang Prabu Barma Wijaya Kusumah.,0,0,0,0,0,0,1,0,0,0,0,0,0.00012939779844600707,4.9526162911206484e-05,0.0001644819276407361,3.7109657569089904e-05,0.00010918326006503776,9.663891250966117e-05,0.9994813799858093,5.6357381254201755e-05,0.0031026110518723726,8.113047806546092e-05,0.00020323369244579226,0.0004742887686006725,1,0.9994813799858093
52,Ciung Wanara,72,Ia mulai memimpin dan membangun penjara bagi orang – orang jahat.,0,0,1,0,0,0,0,0,0,0,0,0,0.00012585859803948551,4.9740854592528194e-05,0.97898930311203,3.632815059972927e-05,0.00011485219147289172,9.296260395785794e-05,0.00018622982315719128,7.077999180182815e-05,0.000250559882260859,8.257475565187633e-05,0.00021341453248169273,0.0005094744847156107,1,0.97898930311203
53,Putri Kandita,1,"Alkisah, di daerah Pakwan (kini Kota Bogor), Jawa Barat, tersebutlah seorang raja bernama Sri Baduga Maharaja atau Prabu Siliwangi yang bertahta di Kerajaan Pakuan Pajajaran.",0,0,0,0,0,0,1,0,0,0,0,0,0.00013363723701331764,4.656747114495374e-05,0.0001950493606273085,3.807877146755345e-05,0.00010894489969359711,0.0007304431055672467,0.9697288274765015,5.9523310483200476e-05,0.0011801874497905374,8.740525663597509e-05,0.0002050672919722274,0.0004646756569854915,1,0.9697288274765015
53,Putri Kandita,16,Semuanya sedang berpikir keras untuk mencari cara yang paling tepat agar rencana mereka dapat terlaksana tanpa sepengetahuan Prabu Siliwangi.,0,0,0,0,0,0,1,0,0,0,0,0,0.00013702601427212358,4.8254722059937194e-05,0.00016722614236641675,3.809714689850807e-05,0.00010896266758209094,9.336683433502913e-05,0.9741100072860718,5.7330158597324044e-05,0.005479846149682999,8.344438538188115e-05,0.0002131095388904214,0.0004628600727301091,1,0.9741100072860718
53,Putri Kandita,41,"Izinkanlah Hamba untuk menyampaikan sebuah saran kepada Baginda,” pinta seorang selir.",0,0,0,0,0,0,1,0,0,0,0,0,0.00016566588601563126,4.8927166062640026e-05,0.00015066908963490278,3.560324330464937e-05,0.0001056149194482714,9.614411828806624e-05,0.9994637370109558,6.52587041258812e-05,0.00042361291707493365,8.059180254349485e-05,0.00021071964874863625,0.0005168634233996272,1,0.9994637370109558
53,Putri Kandita,42,"“Apakah saranmu itu, wahai selirku?",0,0,0,0,0,0,1,0,0,0,0,0,0.00014269177336245775,4.4165975850773975e-05,0.00016739989223424345,4.1382096242159605e-05,0.00010872072743950412,9.21968457987532e-05,0.9968898892402649,6.012449011905119e-05,0.018590334802865982,8.184256876120344e-05,0.00021324734552763402,0.00047764508053660393,1,0.9968898892402649
54,Pencarian Harta Karun di Gunung Sawal,25,"Mereka melihat Gua Keramat yang terletak di puncak gunung, tetapi untuk mencapainya, mereka harus melewati jalan yang penuh rintangan.",0,0,0,0,0,0,1,0,0,0,0,0,0.00014579192793462425,5.548782064579427e-05,0.00018184221698902547,3.577149982447736e-05,0.00011638685828074813,0.0001008980834740214,0.9948090314865112,5.813615644001402e-05,0.007863820530474186,8.345059177372605e-05,0.00020720039901789278,0.00045516248792409897,1,0.9948090314865112
54,Pencarian Harta Karun di Gunung Sawal,33,Anom dan Mbok Sari mengumumkan kepada penduduk desa tentang penemuan sumur tersebut dan menyatakan bahwa sumur itu adalah milik bersama yang harus dijaga dan dirawat dengan baik.,0,0,0,0,0,0,1,0,0,0,0,0,0.0005791973089799285,4.359188096714206e-05,0.00029913827893324196,3.7880399759160355e-05,0.0002513810759410262,0.00011937070667045191,0.8972774147987366,6.357631355058402e-05,0.00040723930578678846,8.318744221469387e-05,0.0002076271630357951,0.00045560463331639767,1,0.8972774147987366
55,Calon Arang,19,Calon Arang tentu bahagia dengan hal itu.,0,0,0,0,0,0,0,0,1,0,0,0,0.00015351627371273935,4.6755791117902845e-05,0.00015857497055549175,3.598778130253777e-05,0.00010885684605455026,9.056691487785429e-05,0.0001694551610853523,5.611776214209385e-05,0.9740698933601379,8.338504267157987e-05,0.00021069672948215157,0.0004793710249941796,1,0.9740698933601379
55,Calon Arang,22,ungkap Calon Arang sambil terkekeh puas.,0,0,0,0,0,0,0,0,0,1,0,0,0.0001592279877513647,5.496758240042254e-05,0.0001630870101507753,3.875571201206185e-05,0.00010771131928777322,0.00010065879905596375,0.0002242076297989115,5.8089943195227534e-05,0.017319487407803535,0.9896485209465027,0.000207830365980044,0.0004706267500296235,1,0.9896485209465027
55,Calon Arang,52,"Empu Bahula dan Ratna Manggali juga tentu sangat bahagia apalagi karena seiring berjalannya waktu, melalui pertemuan demi pertemuan, keduanya saling mencintai.",1,0,0,0,0,0,0,0,0,0,0,0,0.9881986379623413,4.1238381527364254e-05,0.0001852900313679129,3.680349254864268e-05,0.00011526439629960805,0.00010506726539460942,0.00017657519492786378,5.5551190598635e-05,0.5367129445075989,8.44615715323016e-05,0.00021170685067772865,0.0004856578598264605,1,0.9881986379623413
55,Calon Arang,54,Suasana desa Girah kembali tenang.,0,0,0,0,0,0,0,0,1,0,0,0,0.00015444346354342997,4.7105768317123875e-05,0.00016037827299442142,3.512315743137151e-05,0.00011256367724854499,9.381771087646484e-05,0.0001762708561727777,5.744870213675313e-05,0.999494194984436,8.473157504340634e-05,0.0002043513668468222,0.00046943023335188627,1,0.999494194984436
55,Calon Arang,72,Empu Baradah menghadapi dengan tenang.,0,0,0,0,0,0,0,0,1,0,0,0,0.0001429396215826273,5.0888229452539235e-05,0.000161947391461581,3.5775934520643204e-05,0.00011071406333940104,9.285451960749924e-05,0.0002595529076643288,5.8541390899335966e-05,0.9786943197250366,8.2661586930044e-05,0.00020513986237347126,0.0004682024591602385,1,0.9786943197250366
57,Alue Naga,3,Ia juga seringkali berkeliling berkunjung ke pedesaan untuk mendengar keluh kesah rakyat yang jauh dari jangkauannya.,0,0,1,0,0,0,0,0,0,0,0,0,0.00013424159260466695,4.811163671547547e-05,0.9831653833389282,3.702979665831663e-05,0.00015348568558692932,9.905340994009748e-05,0.00032794364960864186,5.807858542539179e-05,0.0002064301515929401,0.0003981576592195779,0.00020741189655382186,0.00046241155359894037,1,0.9831653833389282
57,Alue Naga,4,"Kali ini, ketika kunjungan dilakukan, rakyat di suatu desa di Aceh mengeluh tentang hewan ternaknya yang tiba – tiba saja hilang.",0,0,1,0,0,0,0,0,0,0,0,0,0.00015498635184485465,4.886649549007416e-05,0.9217400550842285,3.738871600944549e-05,0.00013064179802313447,0.00010239412949886173,0.0004031933203805238,5.636651621898636e-05,0.0006279419758357108,8.78465361893177e-05,0.00021269195713102818,0.00047326748608611524,1,0.9217400550842285
57,Alue Naga,9,Sultan pun akhirnya memerintahkan sahabatnya yaitu Renggali untuk mencari tahu keluhan masyarakat tersebut.,0,0,0,0,0,0,1,0,0,0,0,0,0.00015312942559830844,4.3331223423592746e-05,0.000217261680518277,3.540551188052632e-05,0.00010752824164228514,9.139902977040038e-05,0.9351756572723389,5.836067794007249e-05,0.00027105354820378125,8.017541404115036e-05,0.00020571670029312372,0.00046946608927100897,1,0.9351756572723389
57,Alue Naga,29,"“Dulu, hamba diperintah oleh Sultan Alam untuk mengantar pedang ke sahabatnya.",0,0,0,0,0,0,0,0,1,0,0,0,0.00013012683484703302,4.504936441662721e-05,0.0001560079399496317,3.645113611128181e-05,0.00013191462494432926,9.774616046342999e-05,0.0014474866911768913,9.638140181777999e-05,0.9913588762283325,8.226666977861896e-05,0.00020209186186548322,0.00045004053390584886,1,0.9913588762283325
57,Alue Naga,31,"Sebagai ganti atas kerja hamba, Tuan Tapa memberi 6 ekor kerbau.",0,0,0,0,0,0,0,0,1,0,0,0,0.0001595206995261833,4.5211578253656626e-05,0.00016432045958936214,3.5793684219243005e-05,0.00011270673712715507,9.337698429590091e-05,0.000320873805321753,6.18184931227006e-05,0.9958170056343079,7.968152203829959e-05,0.00020005239639431238,0.00046617264160886407,1,0.9958170056343079
58,Legenda Batu Menangis,4,"Kepala desa yang mendapat kesaktian dari watu maladong atau kumpulan tiga batu, tapi justru menyalahgunakannya.",0,0,0,0,0,0,1,0,0,0,0,0,0.00015217573672998697,4.6437275159405544e-05,0.0001911400177050382,4.7466652176808566e-05,0.0001067106713890098,9.795199730433524e-05,0.9900744557380676,6.589800614165142e-05,0.06558898091316223,0.00011049016029573977,0.0002035020588664338,0.00046824393211863935,1,0.9900744557380676
58,Legenda Batu Menangis,7,"Batu watu maladong sangat didambakan, karena dipercaya mampu memberi tiga jenis kesuburan alam yang diidamkan rakyat yang tinggal di kawasan Indonesia Timur.",1,0,1,0,0,0,0,0,0,0,0,0,0.6500337719917297,4.661079219658859e-05,0.8753031492233276,4.101365993847139e-05,0.00012531397806014866,0.00016558312927372754,0.008563612587749958,7.339594594668597e-05,0.7150136828422546,0.00011563076259335503,0.00021090556401759386,0.00045199718442745507,2,0.8753031492233276
58,Legenda Batu Menangis,11,"Batu watu maladong sangat didambakan, karena dipercaya mampu memberi tiga jenis kesuburan alam yang diidamkan rakyat yang tinggal di kawasan Indonesia Timur.",1,0,1,0,0,0,0,0,0,0,0,0,0.6500337719917297,4.661079219658859e-05,0.8753031492233276,4.101365993847139e-05,0.00012531397806014866,0.00016558312927372754,0.008563612587749958,7.339594594668597e-05,0.7150136828422546,0.00011563076259335503,0.00021090556401759386,0.00045199718442745507,2,0.8753031492233276
58,Legenda Batu Menangis,32,"Pikirnya, itu mustahil.",0,0,0,0,0,0,0,0,1,0,0,0,0.00015589731629006565,4.633844582713209e-05,0.00016234847134910524,3.664195173769258e-05,0.00010905340604949743,9.498126746620983e-05,0.0003139479085803032,5.655793574987911e-05,0.9789028167724609,8.142617298290133e-05,0.0002016518556047231,0.0004825435171369463,1,0.9789028167724609
58,Legenda Batu Menangis,44,Maka berpisahlah mereka setelah petani mengucapkan terima kasih.,0,0,0,0,0,0,0,0,1,0,0,0,0.00013343019236344844,4.0790469938656315e-05,0.00018461777654010803,3.538985038176179e-05,0.00016249189502559602,9.947338548954576e-05,0.0001553026377223432,6.0902766563231125e-05,0.98736971616745,8.255759894382209e-05,0.0002168291830457747,0.00047278052079491317,1,0.98736971616745
58,Legenda Batu Menangis,126,"Di akhir perkataannya, Kepala Desa menyadari jika Watu Maladong memilih tuan baru berarti Kepala Desa telah menyalahgunakan kekuatannya.",0,0,0,0,0,0,1,0,0,0,0,0,0.0001351756654912606,5.157739360583946e-05,0.0001589455350767821,3.7978708860464394e-05,0.00010759223368950188,9.975123248295859e-05,0.9974361062049866,5.814830001327209e-05,0.0011978151742368937,8.120827988022938e-05,0.0002031447656918317,0.0004730094806291163,1,0.9974361062049866
59,Legenda Kebo Iwa dan Asal-Usul Gunung Batur,4,"Tak hanya menjadi objek wisata favorit untuk melihat terbitnya matahari, Gunung Batur pun memiliki makna penting bagi kepercayaan yang dianut masyarakat Bali.",0,0,0,0,0,0,1,0,0,0,0,0,0.00018267847190145403,4.7476023610215634e-05,0.00046326351002790034,4.008494215668179e-05,0.00019000598695129156,0.00011499333049869165,0.9651265740394592,5.7511086197337136e-05,0.5308732390403748,8.536033419659361e-05,0.0002144638419849798,0.0004585016577038914,1,0.9651265740394592
59,Legenda Kebo Iwa dan Asal-Usul Gunung Batur,26,"Bayi itu ternyata istimewa, karena pertumbuhannya yang sangat cepat.",0,0,0,0,0,0,0,0,1,0,0,0,0.0001447118993382901,4.343726686784066e-05,0.00019853560661431402,3.793516589212231e-05,0.00010523672244744375,9.437365224584937e-05,0.0001680035056779161,5.6279775890288875e-05,0.9989579916000366,8.168959175236523e-05,0.0002136943076038733,0.00048105462337844074,1,0.9989579916000366
59,Legenda Kebo Iwa dan Asal-Usul Gunung Batur,84,Semua terburu-buru mengungsi ke tempat yang lebih tinggi tanpa dapat menyelamatkan banyak barang.,1,0,0,0,0,0,0,0,0,0,0,0,0.9028018116950989,4.8553047236055136e-05,0.00022231480397749692,3.6797107895836234e-05,0.0001143077461165376,9.454660903429613e-05,0.00025332390214316547,5.856462303199805e-05,0.00017087488959077746,9.29659727262333e-05,0.0002068478352157399,0.0004715311515610665,1,0.9028018116950989
60,Kisah Legenda Terjadinya Air Putri,16,"Obyek wisata ini masih sangat alami, bahkan untuk mencapai tempat ini kita harus melalui jalan tanah yang kurang baik.",0,0,0,0,0,0,1,0,0,0,0,0,0.00015550179523415864,5.010868699173443e-05,0.00020527135347947478,4.4228694605408236e-05,0.00011383567471057177,9.477390995016322e-05,0.9869447350502014,5.6570173910586163e-05,0.06655461341142654,0.00032061446108855307,0.0002088565961457789,0.00047123906551860273,1,0.9869447350502014
61,Kisah Cinta Roro Suminten dan Raden Subroto dalam Warok Suromenggolo,5,"Ponorogo sebagai kadipaten dari Kerajaan Majapahit di masa kekuasaan Bhre Kertabumi yang bergelar Brawijaya V (1468-1478), menyimpan sejarah mengenai sosok Raden Panembahan Batara Katong adik dari Raden Patah, Sultan Demak.",0,0,0,0,0,0,1,0,0,0,0,0,0.00019317117403261364,5.408690049080178e-05,0.00360202812589705,4.297624764149077e-05,0.00016387576761189848,0.018348712474107742,0.9883440732955933,7.116000051610172e-05,0.011453870683908463,8.783186785876751e-05,0.0002056100347544998,0.0006179437623359263,1,0.9883440732955933
61,Kisah Cinta Roro Suminten dan Raden Subroto dalam Warok Suromenggolo,30,Roro Suminten merupakan anak dari Warok Gunaseco yang mencintai Raden Subroto.,1,0,0,0,0,0,0,0,0,0,0,0,0.9981410503387451,4.9031605158234015e-05,0.0001825720682973042,3.489193841232918e-05,0.00010727189510362223,0.00010177831427427009,0.0002144532190868631,6.006551848258823e-05,0.006902830675244331,8.31895085866563e-05,0.00021332543110474944,0.0004610392788890749,1,0.9981410503387451
61,Kisah Cinta Roro Suminten dan Raden Subroto dalam Warok Suromenggolo,31,Namun Warok Suromenggolo mengatakan kepada Roro Suminten bahwa Raden Subroto tidak mencintai Roro Suminten melainkan mencintai Roro Warsiyani (Cempluk).,1,0,0,0,0,0,0,0,0,0,0,0,0.9963148236274719,4.731831722892821e-05,0.0001818538294173777,3.6413894122233614e-05,0.00010879436740651727,0.00010076857142848894,0.00021304510300979018,5.750801210524514e-05,0.8039608001708984,8.29306518426165e-05,0.00020940674585290253,0.00047246835310943425,1,0.9963148236274719
63,Legenda Ikan Gabus Emas,9,Berto sangat terkesan dengan keindahan ikan tersebut dan memutuskan untuk membawa ikan itu pulang sebagai hadiah untuk ibunya.,0,0,0,0,0,0,1,0,0,0,0,0,0.00013993812899570912,4.343258842709474e-05,0.00018463979358784854,3.712137186084874e-05,0.00013212775229476392,0.00011508297029649839,0.9942795038223267,5.607999992207624e-05,0.00025723196449689567,8.088968752417713e-05,0.0002164078177884221,0.00045268359826877713,1,0.9942795038223267
63,Legenda Ikan Gabus Emas,21,Raden Surya datang ke rumah Berto dan menawarkan sejumlah uang yang sangat besar sebagai imbalan untuk ikan gabus emas itu.,0,0,0,0,0,0,1,0,0,0,0,0,0.00012038774002576247,4.5532360672950745e-05,0.00018501940940041095,3.735311474883929e-05,0.00011683798948070034,0.00010556115012150258,0.9908002018928528,5.637667709379457e-05,0.0005757375620305538,8.293777500512078e-05,0.00020698791195172817,0.00045929563930258155,1,0.9908002018928528
63,Legenda Ikan Gabus Emas,28,"Dengan tekad yang bulat, Berto memutuskan untuk mengambil kembali ikan itu.",0,0,0,0,0,0,0,0,1,0,0,0,0.00013272312935441732,4.4674980017589405e-05,0.00015895644901320338,3.62554746971e-05,0.0001085118274204433,9.968591621145606e-05,0.0002828661527018994,6.266476702876389e-05,0.9847912192344666,7.979375368449837e-05,0.0002022398984991014,0.0004665273881983012,1,0.9847912192344666
63,Legenda Ikan Gabus Emas,45,"Dengan rasa malu dan penyesalan, dia mengembalikan ikan gabus emas itu kepada Berto.",0,0,0,0,0,0,0,0,1,0,0,0,0.00014752808783669025,4.425882434588857e-05,0.00016070801939349622,3.654921965789981e-05,0.00011745707161026075,0.00010083412053063512,0.0002234998974017799,5.9689395129680634e-05,0.9551096558570862,8.012269245227799e-05,0.00020114469225518405,0.0004612053744494915,1,0.9551096558570862
63,Legenda Ikan Gabus Emas,48,"Selain itu, kebaikan hati, kesabaran, dan kecerdikan selalu dihargai dan akan membawa hasil yang baik dalam menghadapi berbagai rintangan dalam hidup.",0,0,0,0,0,0,0,0,1,0,0,0,0.00019434373825788498,4.663013169192709e-05,0.0007052893051877618,3.8380923797376454e-05,0.00012468238128349185,9.827702160691842e-05,0.004674007650464773,6.933691474841908e-05,0.9923744797706604,9.584104554960504e-05,0.00021103410108480603,0.000460240087704733,1,0.9923744797706604
64,Legenda Raja Kupu-Kupu,6,"Namun, kebaikan hati Raja Muda tidak selalu dihargai oleh semua orang.",0,0,0,0,0,0,0,0,1,0,0,0,0.00016583895194344223,4.726631595985964e-05,0.0005292299902066588,3.715788625413552e-05,0.00010880836634896696,9.186335955746472e-05,0.004757584072649479,7.396048749797046e-05,0.9987965822219849,8.057090599322692e-05,0.00020911563478875905,0.000463138974737376,1,0.9987965822219849
